Schools,Department,Link,Race,Gender,Name,Title,Website,Photo.Link,Research.Area
Purdue University,mechanicalEngineering,https://engineering.purdue.edu/ME,Hispanic,Man,Hector Gomez,Professor,https://engineering.purdue.edu/ME/People/ptProfile?resource_id=157698,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Purdue_University/Hector_Gomez.jpg,fluid mechanics
Purdue University,mechanicalEngineering,https://engineering.purdue.edu/ME,Black,Man,James Gibert,Associate Professor,https://engineering.purdue.edu/ME/People/ptProfile?resource_id=127242,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Purdue_University/James_Gibert.jpg,"dynamics & vibration, solid mechanics"
Purdue University,mechanicalEngineering,https://engineering.purdue.edu/ME,Hispanic,Man,Marcial Gonzalez,Associate Professor,https://engineering.purdue.edu/ME/People/ptProfile?resource_id=106137,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Purdue_University/Marcial_Gonzalez.jpg,"dynamics & vibration, solid mechanics"
Purdue University,mechanicalEngineering,https://engineering.purdue.edu/ME,Black,Woman,Monique Mcclain,Assistant Professor,https://engineering.purdue.edu/ME/People/ptProfile?resource_id=242960,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Purdue_University/Monique_McClain.jpg,"thermodynamics, systems, measurements & controls"
Rice University,mechanicalEngineering,https://mech.rice.edu/,Black,Woman,C. Fred Higgs III,Professor,https://profiles.rice.edu/faculty/c-fred-higgs-iii,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Rice_University/C._Fred_Higgs_III.jpg,"basic principles of tribology, fluid and rheological mechanics"
Rutgers University-New Brunswick,mechanicalEngineering,https://mae.rutgers.edu/,Black,Woman,Kimberly Cook-Chennault,Associate Professor,https://mae.rutgers.edu/kimberly-cook-chennault,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Rutgers_University%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%A2%E2%82%AC%C5%93New_Brunswick/Kimberly_Cook-Chennault.jpg,"piezoelectric materials, energy harvesting"
Stanford University,mechanicalEngineering,https://me.stanford.edu/,Black,Woman,Michaelle Ntala Mayalu,Assistant Professor,https://me.stanford.edu/people/michaelle-mayalu,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Stanford_University/Micha%C3%ABlle_Ntala_Mayalu.jpg,"dynamic systems and control, biomolecular systems"
Stanford University,mechanicalEngineering,https://me.stanford.edu/,Black,Man,Monroe Kennedy III,Assistant Professor,https://me.stanford.edu/people/monroe-kennedy,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Stanford_University/Monroe_Kennedy_III.jpg,"robotics, robotic assistants"
Stony Brook University,mechanicalEngineering,https://me.stonybrook.edu/,Black,Man,Foluso Ladeinde,Associate Professor,https://me.stonybrook.edu/people/faculty/Ladeinde_Foluso.php,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Stony_Brook_University/Foluso_Ladeinde.jpg,"compressible turbulence, preferably with combustion"
Stony Brook University,mechanicalEngineering,https://me.stonybrook.edu/,Black,Man,Juldeh Sesay,Associate Professor,https://me.stonybrook.edu/people/faculty/Sesay_Juldeh.php,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Stony_Brook_University/Juldeh_Sesay.jpg,"development of theoretical and computational techniques in the areas of heat transfer, fluid dynamics, combustion in propulsion system and also in the student of incompressible fluid flow in the biomedical field"
Texas A&M University,mechanicalEngineering,https://engineering.tamu.edu/mechanical/index.html,Black,Man,Chandler Benjamin,Assistant Professor,https://engineering.tamu.edu/mechanical/profiles/benjamin-chandler.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Texas_A&M_University/Chandler_Benjamin.jpg,"mechanics of soft solids, biomechanics"
Texas A&M University,mechanicalEngineering,https://engineering.tamu.edu/mechanical/index.html,Hispanic,Man,Dion S. Antao,Assistant Professor,https://engineering.tamu.edu/mechanical/profiles/antao-dion.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Texas_A&M_University/Dion_S._Antao.jpg,"nano-to-macroscale heat transfer, fluid dynamics and interfacial phenomena"
Texas A&M University,mechanicalEngineering,https://engineering.tamu.edu/mechanical/index.html,Hispanic,Man,Guillermo Aguilar,Professor,https://engineering.tamu.edu/mechanical/profiles/aguilar-guillermo.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Texas_A&M_University/Guillermo_Aguilar.jpg,"biological tissue thermal management/cryogenic spray cooling, biomedical optics/biomaterials development and characterization"
Texas A&M University,mechanicalEngineering,https://engineering.tamu.edu/mechanical/index.html,Hispanic,Man,Michael Moreno,Associate Professor,https://engineering.tamu.edu/mechanical/profiles/moreno-michael.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Texas_A&M_University/Michael_Moreno.jpg,experimental biomechanics and biomechanical engineering
Texas Tech University,mechanicalEngineering,https://www.depts.ttu.edu/me/,Hispanic,Woman,Adelia Aquino,Associate Professor,https://www.depts.ttu.edu/me/faculty/adelia_aquino/index.php,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Texas_Tech_University/ADELIA_AQUINO.jpg,"computer simulations based on quantum chemical methods applied to energy, renewable energy, biological, environmental and related fields"
Texas Tech University,mechanicalEngineering,https://www.depts.ttu.edu/me/,Black,Man,Stephen Ekwaroosire,Associate Professor,https://www.depts.ttu.edu/me/faculty/stephen_ekwaro-osire/index.php,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Texas_Tech_University/STEPHEN_EKWARO-OSIRE.jpg,"uncertainty quantification, structural health diagnosis and prognosis"
Texas Tech University,mechanicalEngineering,https://www.depts.ttu.edu/me/,Hispanic,Man,Victor Maldonado,Associate Professor,https://www.depts.ttu.edu/me/faculty/victor_maldonado/index.php,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Texas_Tech_University/VICTOR_MALDONADO.jpg,"high energy fluid mechanics  , breakdown and control of vortex structures"
Tufts University,mechanicalEngineering,https://engineering.tufts.edu/me,Black,Man,Trevion Henderson,Assistant Professor,https://engineering.tufts.edu/me/people/faculty/trevion-henderson,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Tufts_University/Trevion_Henderson.jpg,"engineering education; diversity, equity, and inclusion"
Tulane University,mechanicalEngineering,https://sse.tulane.edu/me,Hispanic,Man,Nicholas R. Sandoval,Associate Professor,https://sse.tulane.edu/cbe/faculty/sandoval,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Tulane_University/Nicholas_R_Sandoval.jpeg,"genome engineering, metabolic engineering"
University of Alabama,mechanicalEngineering,https://me.eng.ua.edu/,Hispanic,Man,Daniel J. Fonseca,Associate Professor,https://eng.ua.edu/eng-directory/dr-daniel-j-fonseca/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Alabama/Daniel_J._Fonseca.jpg,"artificial intelligence, data mining"
University of Alabama at Birmingham,mechanicalEngineering,https://www.uab.edu/engineering/me/,Black,Woman,Selvum Pillay,Professor,https://www.uab.edu/engineering/mme/people/faculty/selvum-pillay,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Alabama_at_Birmingham/Selvum_Pillay.jpg,"composite materials, manufacturing, quality, engineering design"
University of Arkansas,mechanicalEngineering,https://mechanical-engineering.uark.edu/,Black,Man,Uche Wejinya,Associate Professor,https://mechanical-engineering.uark.edu/Directory/index/uid/uwejinya/name/Uche+Wejinya/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Arkansas/Uche_Wejinya.jpeg,mechatronics with emphasis on nanotechnology
"University of California, Berkeley",mechanicalEngineering,https://me.berkeley.edu/,Black,Woman,Grace D. Oconnell,Professor,https://me.berkeley.edu/people/grace-d-oconnell/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California%2C_Berkeley/Grace_D._O%E2%80%99Connell.jpg,biomechanics of cartilage and intervertebral disc; tissue engineering
"University of California, Berkeley",mechanicalEngineering,https://me.berkeley.edu/,Black,Man,Kosa Goucher-Lambert,Assistant Professor,https://me.berkeley.edu/people/kosa-goucher-lambert/,"https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California,_Berkeley/Kosa_Goucher-Lambert.jpg","design theory, methodology"
"University of California, Davis",mechanicalEngineering,https://mae.ucdavis.edu/,Hispanic,Woman,Raissa M. Dsouza,Professor,https://mae.ucdavis.edu/directory/raissa-dsouza,"https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California,_Davis/Raissa_M._D_Souza.jpg","network science, complex systems"
"University of California, Davis",mechanicalEngineering,https://mae.ucdavis.edu/,Black,Man,Ralph C. Aldredge,Professor,https://mae.ucdavis.edu/directory/ralph-aldredge,"https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California,_Davis/Ralph_C._Aldredge.jpg","combustion, heat transfer"
"University of California, San Diego",mechanicalEngineering,https://mae.ucsd.edu/,Black,Man,Mamadou Diagne,Assistant Professor,https://jacobsschool.ucsd.edu/people/profile/mamadou-diagne-0?_gl=1*1oxutzs*_ga*MjE0NTY5OTk1LjE3MTc1NDYwOTk.*_ga_PWJGRGMV0T*MTcxNzU1Njk5MC4xLjEuMTcxNzU2NTM0MS4wLjAuMA..,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California_San_Diego/Mamadou_Diagne.jpeg,"controls, differential equations"
"University of California, San Diego",mechanicalEngineering,https://mae.ucsd.edu/,Black,Man,Michael Frazier,Assistant Professor,https://jacobsschool.ucsd.edu/faculty/profile?id=459,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California_San_Diego/Michael_Frazier.jpeg,mechanics and dynamics of a class of synthetic materials – metamaterials – with an emphasis on the influence and utility of prescribed multi-stability
"University of California, San Diego",mechanicalEngineering,https://mae.ucsd.edu/,Hispanic,Woman,Patricia Hidalgo-Gonzalez,Assistant Professor,https://jacobsschool.ucsd.edu/faculty/profile?id=511&_gl=1*1fsqwul*_ga*MjE0NTY5OTk1LjE3MTc1NDYwOTk.*_ga_PWJGRGMV0T*MTcxNzU2ODI5Ni4yLjEuMTcxNzU2ODM3Ny4wLjAuMA..,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California_San_Diego/Patricia_Hidalgo-Gonzalez.jpg,"renewable energy, optimization"
"University of California, San Diego",mechanicalEngineering,https://mae.ucsd.edu/,Hispanic,Woman,Sonia Martinez Diaz,Professor,https://jacobsschool.ucsd.edu/faculty/profile?id=239&_gl=1*1unextk*_ga*MjE0NTY5OTk1LjE3MTc1NDYwOTk.*_ga_PWJGRGMV0T*MTcxNzU2ODI5Ni4yLjEuMTcxNzU2ODQ1Ni4wLjAuMA..,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California_San_Diego/Sonia_Martinez_Diaz.jpg,"distributed motion coordination algorithms, distributed estimation and data gathering"
"University of California, San Diego",mechanicalEngineering,https://mae.ucsd.edu/,Black,Woman,Stephanie Lindsey,Assistant Professor,https://www.stephanielindseyphd.com/team.html,"https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California,_San_Diego/Stephanie_Lindsey.jpg","fluid mechanics, numerical analysis"
"University of California, San Diego",mechanicalEngineering,https://mae.ucsd.edu/,Hispanic,Man,Jorge Cortes,Professor,http://terrano.ucsd.edu/jorge/?_gl=1*3ew4cq*_ga*OTE3MjU1MDk2LjE3MTU3ODM5MTQ.*_ga_PWJGRGMV0T*MTcxNTc4MzkxNS4xLjEuMTcxNTc4NDE4OS4wLjAuMA..,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California_San_Diego/Jorge_Cortes.jpg,"systems and control, cooperative control, network optimization, distributed decision making and autonomy, systems orchestration, network science and complex systems, game theory, multi-agent coordination in robotics, transportation, power systems, and neuroscience, nonsmooth analysis, and geometric mechanics"
"University of California, Santa Barbara",mechanicalEngineering,https://me.ucsb.edu/,Black,Man,Ousmane Kodio,Assistant Professor,https://me.ucsb.edu/people/ousmane-kodio,"https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_California,_Santa_Barbara/Ousmane_Kodio.jpg","bioengineering & systems biology, dynamic systems, control & robotics"
University of Delaware,mechanicalEngineering,https://me.udel.edu/,Black,Man,Pierre Yao,Assistant Professor,https://me.udel.edu/faculty/pierre-yao/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Delaware/PIERRE_YAO.jpg,clean energy & environment
University of Georgia,mechanicalEngineering,https://www.engr.uga.edu/mechanical-engineering,Black,Woman,Christina H. Fuller,Associate Professor,https://engineering.uga.edu/team_member/christina-h-fuller/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Georgia/CHRISTINA_H._FULLER.jpg,"environmental health and justice, air pollution"
University of Georgia,mechanicalEngineering,https://www.engr.uga.edu/mechanical-engineering,Hispanic,Man,Felix Santiago-Collazo,Assistant Professor,https://engineering.uga.edu/team_member/felix-santiago-collazo/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Georgia/F%C3%89LIX_SANTIAGO-COLLAZO.jpg,"multi-flood hazard assessments, hybrid infrastructure solutions and smart water systems"
University of Kentucky,mechanicalEngineering,https://www.engr.uky.edu/mechanical,Black,Woman,Johne Parker,Associate Professor,https://www.engr.uky.edu/directory/parker-john%C3%A9,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Kentucky/John%C3%A9_Parker.jpg,"image-processing, imaging sensor/system modeling"
University of Kentucky,mechanicalEngineering,https://www.engr.uky.edu/mechanical,Black,Man,Nelson Akafuah,Associate Professor,https://www.engr.uky.edu/directory/akafuah-nelson,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Kentucky/Nelson_Akafuah.jpg,"paint processes for automotive oems and tier one suppliers, implementing systems/tools to enhance energy efficiency and overall performance levels"
University of Louisville,mechanicalEngineering,https://louisville.edu/speed/mechanical,Hispanic,Man,Peter Queseda,Professor,https://engineering.louisville.edu/faculty/peter-m-quesada/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Louisville/Peter_Queseda.jpg,biomechanics
