university,discipline,seminar_name,seminar_link
University of Michigan,Computer Science,Computer Engineering Seminars,https://cse.engin.umich.edu/events/all-seminars/computer-engineering/
University of Michigan,Computer Science,Systems Seminars,https://cse.engin.umich.edu/events/all-seminars/systems/
University of Michigan,Computer Science,Theory Seminars,https://cse.engin.umich.edu/events/all-seminars/theory/
University of Michigan,Computer Science,Diversity in Computing Seminars,https://cse.engin.umich.edu/events/all-seminars/women-in-computing/
University of Michigan,Computer Science,Michigan Institute for Data Science (MIDAS) Seminars,https://cse.engin.umich.edu/events/all-seminars/midas-seminars/
University of Michigan,Computer Science,CSE Seminars,https://cse.engin.umich.edu/events/all-seminars/other-seminars/
University of Michigan,Computer Science,CSE Distinguished Lecture Series,https://cse.engin.umich.edu/events/distinguished-lectures/cse-distinguished-lecture-series/
University of Michigan,Computer Science,Electrical and Computer Engineering Distinguished Seminar Series,https://ece.engin.umich.edu/events/distinguished-lectures/ece-distinguished-seminar-series/
University of Michigan,Computer Science,ECE Communications and Signal Processing Seminars,https://ece.engin.umich.edu/events/all-seminars/communications-signal-processing-seminars/
University of Minnesota,Computer Science,Colloquium,https://cse.umn.edu/cs/2023-24-colloquium-schedule
University of Nebraska–Lincoln,Computer Science,Colloquium Series,https://computing.unl.edu/current-colloquium-series/
"University of Nevada, Reno",Computer Science,Colloquia,https://outlook.office365.com/calendar/published/d6f4b43f2c4447d3b2eda88ca9d348ae@unr.edu/669e1822e5a34963b9c104030de831c83784059002441871087/calendar.html
University of New Mexico,Computer Science,Computer Science Colloquium Series,https://www.cs.unm.edu/about/colloquium.html
University of North Carolina at Chapel Hill,Computer Science,Triangle Computer Science Distinguished Lecturer Series,https://cs.unc.edu/news/tcsdls/
University of North Texas,Computer Science,Computer Science and Engineering Seminar Series,https://computerscience.engineering.unt.edu/seminar
University of Oregon,Computer Science,Colloquium,https://www.cs.uoregon.edu/cas-page.php?event=all
University of Pennsylvania,Computer Science,Colloquium Series and Special Talks,https://www.cis.upenn.edu/events/
University of Pennsylvania,Computer Science,Penn Institute for Computational Science Colloquium Series,#N/A
University of Pittsburgh,Computer Science,Colloquium Talks,https://www.cs.pitt.edu/news/colloquium-talks
University of Rochester,Computer Science,Seminars and Talks,https://www.cs.rochester.edu/news-events/events/index.html
University of South Florida,Computer Science,Major Works Seminars,https://www.usf.edu/engineering/cse/about/defense-seminar-archive.aspx
University of Southern California,Computer Science,Colloquium Series,https://www.cs.usc.edu/about/calendar/
University of Tennessee,Computer Science,EECS Seminar,https://calendar.utk.edu/min_hkao_electrical_engineering_amp_computer_science_740/calendar/month/2023/11
University of Texas at Arlington,Computer Science,Colloquia,https://www.uta.edu/academics/schools-colleges/engineering/academics/departments/cse/colloquia
University of Texas at Austin,Computer Science,IFML Seminar Series,https://apps.cs.utexas.edu/calendar/events/month/2023-8
University of Texas at Austin,Computer Science,Theory Group Seminar,https://apps.cs.utexas.edu/calendar/events/month/2023-8
University of Texas at El Paso,Computer Science,Seminar,https://www.utep.edu/cs/events/seminars.html
University of Utah,Computer Science,Seminars,https://www.ece.utah.edu/news-2/seminars/
University of Washington,Computer Science,Colloquia,https://www.cs.washington.edu/events/colloquia
University of Wisconsin–Milwaukee,Computer Science,Research Seminar,https://uwm.edu/engineering/event/research-seminar-modeling-smart-vehicles-in-a-smart-world/
Virginia Commonwealth University,Computer Science,Seminars,https://egr.vcu.edu/departments/computer/research/seminars/
Virginia Tech,Computer Science,Seminars and Distinguished Lectures,https://website.cs.vt.edu/research/Seminars.html
Washington State University,Computer Science,CySER Seminar,https://events.wsu.edu/university-category/computer-science/2023/09/
Washington University in St. Louis,Computer Science,CSE Colloquia Series,https://cse.wustl.edu/news-events/past-colloquia.html
Wayne State University,Computer Science,CS Seminar,https://events.wayne.edu/category/seminar/2023/09/
West Virginia University,Computer Science,Seminars,https://community.wvu.edu/~skhushalanisolanki/seminars14.html
Yale University,Computer Science,CS Colloquium,https://cpsc.yale.edu/calendar/month/2023-10?page=0
Arizona State University,Mechanical Engineering,Mechanical & Aerospace Seminars,https://semte.engineering.asu.edu/seminars/
Auburn University,Mechanical Engineering,Jack and Ann Waddey Invited Seminar Series,https://eng.auburn.edu/aero/research/seminars/#gsc.tab=0
Binghamton University,Mechanical Engineering,Seminar Series,https://www.binghamton.edu/mechanical-engineering/about/seminar-series.html
Boston University,Mechanical Engineering,MechE Spring Seminar Series,https://www.bu.edu/eng/news-events/events-calendar/?eid=278259
Boston University,Mechanical Engineering,Convergent Search Seminar,https://www.bu.edu/eng/news-events/events-calendar/?eid=292210
Brown University,Mechanical Engineering,Joint Materials/Solid Mechanics Seminar,https://events.brown.edu/engineering/event/282162-joint-materialssolid-mechanics-seminar-paul
Brown University,Mechanical Engineering,Fluids Seminar,https://events.brown.edu/engineering/event/269388-fluids-seminar-adrian-herrera-amaya-brown
California Institute of Technology,Mechanical Engineering,Mechanical and Civil Engineering Seminar,https://www.cms.caltech.edu/news-events/seminars/filter?date_start=&date_end=&type=all&search=&past=0&mc=1&series=182
Carnegie Mellon University,Mechanical Engineering,MechE Seminar Series,https://www.meche.engineering.cmu.edu/events/2024/02/09_seminar.html
Clemson University,Mechanical Engineering,Seminar Series,https://www.clemson.edu/cecas/departments/me/news-events/seminar/index.html
Clemson University,Mechanical Engineering,Mechatronics Series,https://www.clemson.edu/cecas/departments/me/news-events/mechatronics/index.html
Colorado School of Mines,Mechanical Engineering,Distinguished Seminar Series,https://mechanical.mines.edu/mechanical-engineering-seminars/
Columbia University,Mechanical Engineering,ME Seminar,https://www.me.columbia.edu/sitemap
Cornell University,Mechanical Engineering,MAE Colloquium,https://www.mae.cornell.edu/events/mae-colloquium-maria-sakovsky-phd
Drexel University,Mechanical Engineering,Seminar Series,https://drexel.edu/engineering/academics/departments/mechanical-engineering/events/seminar-series/
Duke University,Mechanical Engineering,MEMS Seminar,https://mems.duke.edu/about/events/seminars
Florida State University,Mechanical Engineering,Distinguished Seminar Series,https://eng.famu.fsu.edu/event/distinguished-seminar-series-ronald-larson-phd
George Mason University,Mechanical Engineering,Seminars,https://mechanical.gmu.edu/research/seminars
Georgia Institute of Technology,Mechanical Engineering,Mechanical Engineering Seminar,"https://www2.me.gatech.edu/www/calendar/view_seminar.asp?speaker=David%20E.%20Glass,%20Senior%20Researcher&startDate=4/1/2024&startTime=11:00%20AM"
Georgia Institute of Technology,Mechanical Engineering,COE/Structural Mechanics Seminar,https://www2.me.gatech.edu/www/calendar/view_seminar.asp?speaker=Samantha%20Daly&startDate=3/7/2024&startTime=11:00%20AM
"Graduate Center, CUNY",Mechanical Engineering,Seminar,https://sites.google.com/view/leeccny/home/spring-24-seminar
Harvard University,Mechanical Engineering,Applied Physics and Applied Mechanics Colloquiua,https://events.seas.harvard.edu/event/diverse_and_unique_motions_from_liquid_crystal_elastomer_microparticles_ribbons_looped_fibers_and_knots
Iowa State University,Mechanical Engineering,Guest Seminar Series (ME600),https://www.me.iastate.edu/graduate-students/seminars/
Johns Hopkins University,Mechanical Engineering,MechE/LCSR/IAA Seminar,https://me.jhu.edu/event/meche-lcsr-iaa-seminar-ben-riviere-from-california-institute-of-technology/
Johns Hopkins University,Mechanical Engineering,MechE Seminar Series,https://me.jhu.edu/event/mech-seminar-series-dr-lindsay-case-from-massachusetts-institute-of-technology/
Johns Hopkins University,Mechanical Engineering,Environmental and Applied Fluid Mechanics Seminar Series (CEAFM),https://engineering.jhu.edu/ceafm/seminar-series-spring-2024/
Massachusetts Institute of Technology,Mechanical Engineering,MechE Colloquium,https://www.youtube.com/@mitmechelecturescolloquia187/videos?app=desktop&view=0&sort=dd&shelf_id=0
Massachusetts Institute of Technology,Mechanical Engineering,MechE Alliance Seminar,https://meche.mit.edu/meche-alliance-seminar-series
North Carolina State University,Mechanical Engineering,MAE Seminar Series,https://www.mae.ncsu.edu/seminars/
Oregon State University,Mechanical Engineering,Colloquium,https://engineering.oregonstate.edu/events
Oregon State University,Mechanical Engineering,Materials and Devices Seminar,https://engineering.oregonstate.edu/events
Oregon State University,Mechanical Engineering,Robotics Seminar,https://engineering.oregonstate.edu/events
Oregon State University,Mechanical Engineering,CBEE Seminar,https://engineering.oregonstate.edu/events
Pennsylvania State University,Mechanical Engineering,Seminars,https://www.engr.psu.edu/faculty-staff/seminars.aspx
Princeton University,Mechanical Engineering,"Edwin G. Baetjer, II and the Baetjer Seminar Series",https://mae.princeton.edu/about-mae/events/seminars
Princeton University,Mechanical Engineering,Crocco Colloquium,https://mae.princeton.edu/about-mae/events/crocco-colloquium
Purdue University,Mechanical Engineering,Purdue ME Distinguished Seminar Series,https://engineering.purdue.edu/ME/Seminars
Rensselaer Polytechnic Institute,Mechanical Engineering,Seminar Series,https://mse.rpi.edu/seminars?page=1
Rice University,Mechanical Engineering,Seminar Series,https://mech.rice.edu/news-events/seminar-series
Rutgers University–New Brunswick,Mechanical Engineering,Colloquium Series,https://mae.rutgers.edu/colloquium-series
Texas A&M University,Mechanical Engineering,MEEN J. Mike Walker Seminar Series,https://calendar.tamu.edu/meen/month/date/20230901
Texas A&M University,Mechanical Engineering,MEEN Fowler Distinguished Lecture Series,https://calendar.tamu.edu/meen/month/date/20230901
Texas Tech University,Mechanical Engineering,Seminar Series,https://www.depts.ttu.edu/me/department/SeminarSeries.php
Tufts University,Mechanical Engineering,Colloquia,https://tufts.app.box.com/v/me-seminars-fall-2023
University at Buffalo,Mechanical Engineering,MAE Seminar Series,https://engineering.buffalo.edu/mechanical-aerospace/news-and-events/seminars.html
University of Alabama,Mechanical Engineering,Seminar Series,https://me.eng.ua.edu/research/past-seminars/
University of Arizona,Mechanical Engineering,AME Seminar Series,https://ame.engineering.arizona.edu/news-events/news-archive
"University of California, Berkeley",Mechanical Engineering,Mechanical Engineering Seminars,https://events.berkeley.edu/me/month/date/20230801
"University of California, Irvine",Mechanical Engineering,Seminar Series,https://sites.uci.edu/maeseminar/fall-quarter-2023/
"University of California, Los Angeles",Mechanical Engineering,MAE Department Seminar,https://www.mae.ucla.edu/past-events/
"University of California, Los Angeles",Mechanical Engineering,Fluid Mechanism Seminar,https://www.mae.ucla.edu/past-events/
"University of California, Riverside",Mechanical Engineering,ME Seminars,https://www.me.ucr.edu/seminars
"University of California, San Diego",Mechanical Engineering,Biomechanics & Medical Devices,https://mae.ucsd.edu/seminars/archives?field_seminar_series_target_id=3
"University of California, San Diego",Mechanical Engineering,Dynamic Systems & Controls,https://mae.ucsd.edu/seminars/archives?field_seminar_series_target_id=4
"University of California, San Diego",Mechanical Engineering,Energy: Joint Mechanical & Aerospace Engineering Dept & Center for Energy Research,https://mae.ucsd.edu/seminars/archives?field_seminar_series_target_id=5
